totalArea,Ecc,EquivlentDiameter,weightedX,weightedY,Rectangularity,Circularity,Elongation,EulerNumber,Class
318,0.882632,20.121883,15.946541,38.172956,0.343784,4.268512,0.675676,1,1
0,0,0,0,0,0,0,0,0,1
222,0.988686,16.812471,30.081081,24.162162,0.177033,3.868297,0.868421,1,1
0,0,0,0,0,0,0,0,0,1
9,0.976159,3.385138,32.333333,31.666667,0.375,0.595563,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
173,0.954254,14.841511,30.271676,30.132948,0.407059,1.818159,0.68,1,1
0,0,0,0,0,0,0,0,0,1
50,0.956612,7.978846,34.82,31.38,0.595238,1.560591,0.428571,1,1
20,0.866575,5.046265,32.5,32.2,0.714286,0.90375,0.571429,1,1
4,0,2.256758,29.5,31.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
92,0.904834,10.823033,32.380435,34.163043,0.541176,1.511242,0.588235,1,1
0,0,0,0,0,0,0,0,0,1
10,0.790569,3.568248,43.5,33,0.833333,0.620236,0.75,1,1
0,0,0,0,0,0,0,0,0,1
19,0.702684,4.918491,30.947368,31.789474,0.76,0.781156,1,1,1
713,0.947012,30.130048,39.687237,28.475456,0.410006,1.98008,0.787234,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
258,0.951738,18.124453,30.368217,47.356589,0.542017,2.35911,0.411765,1,1
11,0.747471,3.74241,32.454545,32.181818,0.6875,0.674635,1,1,1
0,0,0,0,0,0,0,0,0,1
890,0.853596,33.662786,38.267416,22.734831,0.439506,1.99028,1,1,1
0,0,0,0,0,0,0,0,0,1
401,0.624283,22.595775,34.047382,45.650873,0.310372,3.003206,0.894737,1,1
50,0.65412,7.978846,29.54,33.76,0.555556,1.208547,0.9,1,1
8,0.57735,3.191538,32,31.5,0.666667,0.583178,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
13,0.948683,4.068429,31,33,0.52,0.285422,1,1,1
430,0.968242,23.398568,36.232558,37.553488,0.281046,2.681269,0.755556,1,1
13,0.849643,4.068429,30.230769,33.076923,0.52,0.672987,1,1,1
32,0.824694,6.383076,32.5625,31.875,0.8,0.904462,0.625,1,1
0,0,0,0,0,0,0,0,0,1
8,0.57735,3.191538,32,31.5,0.666667,0.583178,0.75,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,52.5,21.5,1,0.31831,1,1,1
8,0.894427,3.191538,30.5,34.5,1,0.63662,0.5,1,1
11,0.708444,3.74241,31.909091,32.363636,0.916667,0.641159,0.75,1,1
9,0.694588,3.385138,32.666667,31.888889,0.75,0.600731,0.75,1,1
18,0.761014,4.787307,32.111111,31.777778,0.75,0.824554,0.666667,1,1
2,1,1.595769,32,32.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1045,0.902502,36.476504,33.32823,34.87177,0.380692,3.708964,0.737705,1,1
0,0,0,0,0,0,0,0,0,1
15,0.734389,4.370194,32.733333,31.066667,0.75,0.720878,0.8,1,1
0,0,0,0,0,0,0,0,0,1
5,0,2.523133,32,32,0.555556,0.509296,1,1,1
17,0.866025,4.652426,32.411765,31.352941,0.708333,0.977376,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
844,0.599929,32.781308,44.127962,29.582938,0.347325,3.206151,0.833333,-1,1
112,0.971512,11.941643,30.946429,36.821429,0.442688,2.075052,0.478261,1,1
0,0,0,0,0,0,0,0,0,1
3,0.816497,1.95441,30.666667,31.666667,0.75,0.309208,1,1,1
59,0.975618,8.667245,32.711864,38.271186,0.546296,2.106638,0.333333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
689,0.64825,29.61861,27.399129,23.386067,0.489347,2.979319,0.727273,1,1
223,0.973263,16.850294,26.358744,26.237668,0.275309,2.829638,0.9,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,32,32.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
204,0.969954,16.116478,43.083333,28.656863,0.424116,3.033453,0.351351,1,1
169,0.900989,14.668929,31.147929,32.100592,0.541667,1.853146,0.461538,1,1
0,0,0,0,0,0,0,0,0,1
41,0.134914,7.225152,32.756098,31,0.836735,0.814498,1,1,1
0,0,0,0,0,0,0,0,0,1
162,0.993389,14.361922,36.580247,27.296296,0.103846,6.510489,0.975,1,1
213,0.939939,16.468152,34.868545,33.286385,0.23693,4.074095,0.935484,1,1
0,0,0,0,0,0,0,0,0,1
828,0.898631,32.469098,31.434783,45.442029,0.446121,2.717934,0.551724,1,1
12,0.961873,3.90882,30.416667,30.833333,0.4,1.027851,0.833333,1,1
309,0.975539,19.835096,24.990291,29.585761,0.490476,2.871725,0.311111,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
33,0.676288,6.482045,32.424242,31.969697,0.785714,0.824002,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
200,0.949868,15.957691,42.375,28.67,0.301659,5.853462,0.435897,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
324,0.979284,20.310825,28.657407,37.246914,0.366516,3.280036,0.326923,1,1
0,0,0,0,0,0,0,0,0,1
31,0.773001,6.282549,31.451613,31.193548,0.738095,0.877164,0.857143,1,1
162,0.852826,14.361922,55.333333,9.12963,0.675,1.478924,0.6,1,1
30,0.738278,6.180387,31.5,30.1,0.625,1.050396,0.75,1,1
577,0.956335,27.104598,28.292894,25.665511,0.326542,3.548188,0.54386,1,1
0,0,0,0,0,0,0,0,0,1
837,0.788823,32.645084,26.702509,27.673835,0.544922,3.129854,0.666667,0,1
12,0.949782,3.90882,31.5,32.833333,0.666667,0.95493,0.5,1,1
867,0.727289,33.224971,29.966551,16.858131,0.369565,5.013875,0.901961,0,1
746,0.874896,30.819421,36.89008,34.954424,0.406318,6.384813,0.705882,-1,1
125,0.708767,12.615663,29.36,26.832,0.315657,3.526422,0.818182,1,1
0,0,0,0,0,0,0,0,0,1
607,0.985281,27.800295,36.252059,27.3229,0.252076,3.255425,0.767857,1,1
15,0.734389,4.370194,32.266667,31.933333,0.75,0.720878,0.8,1,1
223,0.820708,16.850294,33.807175,32.941704,0.580729,1.889664,0.666667,1,1
10,0.612372,3.568248,32,31.8,0.833333,0.620236,0.75,1,1
4,0,2.256758,57.5,27.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1509,0.260255,43.832847,41.389662,33.726972,0.638055,2.844959,0.781818,1,1
0,0,0,0,0,0,0,0,0,1
917,0.899241,34.169587,31.604144,39.738277,0.430113,3.458922,0.788462,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
14,0.842075,4.222008,32,31.5,0.777778,0.772369,0.5,1,1
0,0,0,0,0,0,0,0,0,1
74,0.951987,9.706685,34.783784,32.837838,0.621849,1.564474,0.411765,1,1
67,0.85393,9.236182,31.865672,30.791045,0.67,1.037569,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
915,0.474276,34.132304,42.739891,20.774863,0.462121,4.240911,0.977778,0,1
0,0,0,0,0,0,0,0,0,1
129,0.974359,12.815924,26.643411,18.527132,0.193985,5.171722,0.542857,1,1
760,0.869876,31.107267,33.75,27.151316,0.37037,5.893096,0.631579,1,1
0,0,0,0,0,0,0,0,0,1
62,0.790144,8.884866,32.435484,31.725806,0.704545,1.07724,0.727273,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
6,0.6742,2.763953,31.166667,31.833333,0.666667,0.516863,1,1,1
300,0.981149,19.5441,33.776667,28.853333,0.281955,4.627692,0.339286,1,1
90,0.955132,10.704745,30.144444,31.8,0.454545,2.281696,0.409091,1,1
5,0.816497,2.523133,30.8,32.6,0.833333,0.431532,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
34,0.710151,6.579525,31.411765,30.911765,0.708333,0.873057,0.75,1,1
24,0.684498,5.527906,32.75,32.208333,0.685714,0.838196,0.714286,1,1
23,0.589597,5.411516,31.347826,28.608696,0.766667,0.785869,0.833333,1,1
6,0.790569,2.763953,32.5,32,1,0.477465,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
1529,0.595583,44.122367,40.189666,36.05363,0.385333,5.158818,0.96875,1,1
0,0,0,0,0,0,0,0,0,1
152,0.993888,13.911593,22.085526,36.644737,0.195624,4.096939,0.567568,1,1
311,0.988394,19.899183,31.961415,38.948553,0.228173,3.462806,0.617021,1,1
97,0.994913,11.113246,31.762887,37.85567,0.47549,3.805369,0.176471,1,1
21,0.974627,5.170883,33.238095,30.47619,0.328125,0.552157,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
20,0.638168,5.046265,30.95,31.75,0.8,0.742098,1,1,1
1202,0.781809,39.120761,30.524958,48.545757,0.626042,2.366228,0.533333,-1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
5,0,2.523133,32,32,0.555556,0.509296,1,1,1
0,0,0,0,0,0,0,0,0,1
444,0.935281,23.776424,42.720721,15.587838,0.310924,4.651293,0.809524,0,1
413,0.96646,22.931374,38.108959,35.193705,0.27981,2.529397,0.878049,1,1
4,0,2.256758,32.5,32.5,1,0.31831,1,1,1
20,0.978348,5.046265,32.2,31.15,0.357143,0.270329,0.875,1,1
52,0.922106,8.136858,49.884615,27.403846,0.371429,1.740868,0.714286,1,1
346,0.995128,20.989066,33.251445,28.16474,0.164292,4.463055,0.722222,1,1
8,0.57735,3.191538,34.5,34,0.666667,0.583178,0.75,1,1
26,0.981987,5.753627,32.576923,32.192308,0.541667,1.40819,0.333333,1,1
21,0.939502,5.170883,32,31.761905,0.525,1.158553,0.625,1,1
1999,0.717947,50.450033,31.290145,38.056528,0.557757,5.194237,0.875,0,1
383,0.984277,22.082816,36.979112,33.979112,0.225029,3.17833,0.804348,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
6,0.790569,2.763953,34,31.5,1,0.477465,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
58,0.716667,8.59348,30.344828,31.5,0.725,0.98015,0.8,1,1
86,0.976604,10.464158,32.895349,35.418605,0.455026,2.114118,0.428571,1,1
13,0.836166,4.068429,33,31,0.866667,0.717757,0.6,1,1
6,0.790569,2.763953,32,32.5,1,0.477465,0.666667,1,1
12,0.816497,3.90882,32.333333,32.666667,0.75,0.695717,1,1,1
0,0,0,0,0,0,0,0,0,1
5,0.816497,2.523133,32.2,31.6,0.833333,0.431532,0.666667,1,1
32,0.758338,6.383076,31.71875,30.5625,0.761905,0.849752,0.857143,1,1
17,0.880257,4.652426,30.882353,32.470588,0.607143,0.92682,0.571429,1,1
10,0.616441,3.568248,32.7,32.7,0.625,0.654797,1,1,1
0,0,0,0,0,0,0,0,0,1
17,0.971972,4.652426,35.176471,31.411765,0.62963,1.234965,0.333333,1,1
0,0,0,0,0,0,0,0,0,1
101,0.959942,11.34007,34.514851,29.306931,0.343537,1.927099,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
30,0.953587,6.180387,31.933333,31.633333,0.416667,1.300493,0.888889,1,1
1,0,1.128379,31,31,1,0,1,1,1
3,0.816497,1.95441,32.333333,31.666667,0.75,0.309208,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
67,0.978432,9.236182,33.761194,38.895522,0.41358,2.253296,0.5,1,1
0,0,0,0,0,0,0,0,0,1
17,0.83603,4.652426,30.882353,30.705882,0.708333,0.873057,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
147,0.919568,13.68087,31.823129,35.238095,0.581028,1.580992,0.478261,1,1
0,0,0,0,0,0,0,0,0,1
43,0.832783,7.399277,35.604651,32.488372,0.716667,1.078631,0.6,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
46,0.847567,7.65304,30.282609,30.652174,0.766667,0.98812,0.6,1,1
0,0,0,0,0,0,0,0,0,1
844,0.847236,32.781308,37.079384,20.06872,0.408321,4.564459,0.735849,1,1
74,0.969882,9.706685,30.756757,29.594595,0.45679,1.826548,0.5,1,1
1088,0.613017,37.219412,47.039522,39.704963,0.575053,1.771746,0.977273,1,1
183,0.984319,15.26443,40.054645,24.262295,0.197838,3.911863,0.675676,1,1
958,0.791031,34.925113,42.865344,20.731733,0.604798,3.777045,0.818182,0,1
201,0.990782,15.997536,23.139303,15.666667,0.232639,3.610587,0.666667,1,1
4,0,2.256758,57.5,62.5,1,0.31831,1,1,1
15,0.86044,4.370194,31.333333,32.066667,0.833333,0.79515,0.5,1,1
68,0.893522,9.304853,32.220588,35.352941,0.515152,1.317743,0.916667,1,1
989,0.85198,35.485686,42.475228,27.449949,0.481969,4.452534,0.631579,-1,1
444,0.984264,23.776424,34.153153,34.254505,0.229457,3.036727,0.955556,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
17,0.625943,4.652426,32.411765,32.882353,0.85,0.701603,0.8,1,1
409,0.988173,22.820056,26.96577,29.01467,0.198159,3.308895,0.895833,1,1
469,0.985529,24.436639,28.974414,34.731343,0.191899,3.56222,0.903846,1,1
17,0.931969,4.652426,30.058824,32.470588,0.607143,0.8209,0.571429,1,1
0,0,0,0,0,0,0,0,0,1
43,0.968861,7.399277,32.162791,30.325581,0.413462,1.205343,0.615385,1,1
709,0.618093,30.045413,23.614951,18.727786,0.425826,3.894179,0.822222,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
48,0.99227,7.81764,41.8125,44.625,0.48,2.05914,0.25,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
20,0.638168,5.046265,31.25,32.05,0.8,0.742098,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
9,0.694588,3.385138,31.888889,31.666667,0.75,0.600731,0.75,1,1
0,0,0,0,0,0,0,0,0,1
25,0.910072,5.641896,29.04,31.44,0.595238,1.087683,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
460,0.978029,24.201037,27.332609,26.715217,0.243902,2.946576,0.891304,1,1
3,0.816497,1.95441,30.666667,30.666667,0.75,0.309208,1,1,1
4,0,2.256758,57.5,6.5,1,0.31831,1,1,1
5,0,2.523133,31,32,0.555556,0.509296,1,1,1
7,0.377964,2.985411,30.714286,32,0.777778,0.53007,1,1,1
29,0.683429,6.076508,31.586207,32.413793,0.805556,0.799675,1,1,1
570,0.845771,26.939683,47.042105,25.249123,0.427928,4.171269,0.972973,0,1
0,0,0,0,0,0,0,0,0,1
95,0.896891,10.99808,30.663158,33.6,0.59375,1.247551,0.625,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
22,0.874677,5.292567,31.409091,32.272727,0.628571,0.983015,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
298,0.988173,19.478845,38.11745,35.137584,0.28381,2.93352,0.595238,1,1
22,0.929856,5.292567,34.590909,29.454545,0.458333,1.012165,0.75,1,1
687,0.870897,29.575591,36.342067,29.333333,0.520455,2.330623,0.825,1,1
180,0.956274,15.138795,32.927778,31.155556,0.460358,1.664265,0.73913,1,1
383,0.860805,22.082816,30.308094,31.039164,0.512032,2.367264,0.647059,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
75,0.8939,9.77205,58.346667,18.613333,0.524476,1.760003,0.846154,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,31.5,32.5,1,0.31831,1,1,1
29,0.694321,6.076508,32.103448,32.827586,0.828571,0.799675,0.714286,1,1
23,0.88306,5.411516,31.434783,32.73913,0.547619,0.968158,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
9,0.860663,3.385138,34.444444,30.888889,0.75,0.51358,0.75,1,1
131,0.952886,12.91489,57.038168,9.854962,0.569565,1.717819,0.434783,1,1
0,0,0,0,0,0,0,0,0,1
1792,0.617673,47.766571,27.060268,29.834263,0.451613,6.679973,0.96875,-1,1
0,0,0,0,0,0,0,0,0,1
882,0.666932,33.511152,14.524943,20.021542,0.662162,1.812621,0.972973,1,1
0,0,0,0,0,0,0,0,0,1
92,0.983245,10.823033,31.565217,32.391304,0.285714,2.650461,0.608696,1,1
113,0.935486,11.994835,26.495575,34.415929,0.413919,2.222486,0.619048,1,1
444,0.605499,23.776424,35.644144,24.331081,0.498316,2.372517,0.818182,1,1
25,0.987578,5.641896,38.36,32,0.416667,1.599179,0.416667,1,1
0,0,0,0,0,0,0,0,0,1
18,0.95093,4.787307,31.111111,33.333333,0.45,1.201463,0.625,1,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
660,0.818821,28.988586,20.463636,33.381818,0.363636,5.616208,0.6,0,1
2,1,1.595769,32.5,33,1,0,0.5,1,1
725,0.79282,30.382539,20.289655,29.577931,0.470779,2.178536,0.795455,1,1
0,0,0,0,0,0,0,0,0,1
225,0.995801,16.925688,40.382222,40.524444,0.151515,4.7781,0.733333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
442,0.966809,23.722813,24.472851,32.20362,0.28553,2.859414,0.837209,1,1
149,0.98742,13.773623,34.738255,32.724832,0.295635,3.442428,0.388889,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,31.5,32,1,0,0.5,1,1
169,0.526797,14.668929,24.964497,36.502959,0.352083,2.715548,0.833333,1,1
590,0.915776,27.408235,20.813559,36.257627,0.312169,6.44583,0.47619,0,1
78,0.985693,9.965575,46.897436,47.410256,0.26,2.643787,0.75,1,1
34,0.879708,6.579525,33.147059,31.588235,0.607143,1.005594,0.875,1,1
0,0,0,0,0,0,0,0,0,1
5,0.816497,2.523133,32.2,32.4,0.833333,0.431532,0.666667,1,1
1052,0.964165,36.59847,35.0827,28.722433,0.282796,3.619759,0.967742,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
615,0.815935,27.982893,15.990244,39.398374,0.342809,4.319882,0.847826,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,49.5,17.5,1,0.31831,1,1,1
4,0.790569,2.256758,32.75,32,0.666667,0.424876,0.666667,1,1
4,0,2.256758,52.5,16.5,1,0.31831,1,1,1
179,0.988282,15.096684,25.005587,27.715084,0.485095,3.301616,0.219512,1,1
60,0.91897,8.740387,32.316667,32.016667,0.714286,1.252291,0.428571,1,1
0,0,0,0,0,0,0,0,0,1
952,0.802441,34.815572,25.546218,33.538866,0.556725,1.450091,0.844444,1,1
1050,0.681986,36.563664,34.711429,33.180952,0.462963,4.799555,0.777778,-1,1
23,0.951075,5.411516,29.608696,30.130435,0.359375,1.263075,1,1,1
345,0.981591,20.958713,16.397101,45.733333,0.290404,2.5574,0.916667,1,1
16,0.3371,4.513517,32.125,32.375,0.64,0.775295,1,1,1
56,0.716464,8.444016,31.053571,32.446429,0.777778,0.910571,0.888889,1,1
459,0.919681,24.174717,24.627451,32.799564,0.508306,2.293323,0.488372,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
16,0.700207,4.513517,31.8125,32.5,0.8,0.745453,0.8,1,1
0,0,0,0,0,0,0,0,0,1
20,0.93753,5.046265,31.75,31.2,0.47619,0.933084,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
16,0.635624,4.513517,30.9375,31.625,0.64,0.849752,1,1,1
0,0,0,0,0,0,0,0,0,1
503,0.816672,25.306906,28.121272,43.646123,0.438153,2.833988,0.682927,1,1
33,0.943498,6.482045,32.878788,35.333333,0.55,1.310687,0.6,1,1
15,0.838502,4.370194,32.133333,31.466667,0.75,0.79515,0.8,1,1
0,0,0,0,0,0,0,0,0,1
118,0.957233,12.257335,37.618644,30.940678,0.546296,2.290925,0.375,1,1
647,0.786123,28.701672,35.646059,22.292117,0.350108,3.005949,0.954545,1,1
471,0.983716,24.488688,33.237792,25.789809,0.311508,3.097327,0.518519,1,1
811,0.937398,32.134052,19.083847,37.070284,0.478184,2.345554,0.603774,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
11,0.26968,3.74241,32.181818,31.818182,0.6875,0.674635,1,1,1
0,0,0,0,0,0,0,0,0,1
1608,0.56709,45.247864,35.80597,27.697139,0.487273,6.572874,0.916667,0,1
0,0,0,0,0,0,0,0,0,1
17,0.707107,4.652426,32,32,0.68,0.729689,1,1,1
0,0,0,0,0,0,0,0,0,1
253,0.986815,17.947969,47.166008,39.312253,0.292824,2.86849,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
26,0.871453,5.753627,32.269231,31.961538,0.65,0.980615,0.625,1,1
389,0.984615,22.255116,41.758355,33.431877,0.648333,2.67656,0.24,1,1
0,0,0,0,0,0,0,0,0,1
189,0.896545,15.512649,52.767196,44.920635,0.572727,1.373389,0.681818,1,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,30.5,31,1,0,0.5,1,1
278,0.990632,18.81384,36.582734,32.273381,0.187838,3.607861,0.925,1,1
35,0.883103,6.675581,30.085714,32.685714,0.583333,1.213932,0.6,1,1
0,0,0,0,0,0,0,0,0,1
575,0.941819,27.057582,29.68,29.076522,0.480769,1.937679,0.565217,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
3,0.816497,1.95441,31.666667,31.666667,0.75,0.309208,1,1,1
92,0.85913,10.823033,30.771739,32.967391,0.511111,1.346558,0.8,1,1
0,0,0,0,0,0,0,0,0,1
379,0.989885,21.967198,31.242744,28.984169,0.187531,3.561424,0.914894,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
342,0.982225,20.867389,33.640351,25.274854,0.419118,3.033701,0.313725,1,1
0,0,0,0,0,0,0,0,0,1
24,0.912214,5.527906,33.291667,32.958333,0.6,1.062332,0.625,1,1
0,0,0,0,0,0,0,0,0,1
1601,0.737477,45.149269,30.718301,33.453467,0.460454,5.314166,0.934426,1,1
12,0.767579,3.90882,31,31.5,0.6,0.72907,0.8,1,1
328,0.868749,20.435816,21.865854,32.637195,0.50774,2.877831,0.558824,1,1
6,0.790569,2.763953,30,30.5,1,0.477465,0.666667,1,1
72,0.958631,9.574615,31.430556,30.444444,0.631579,1.833336,0.315789,1,1
572,0.883859,26.986905,32.225524,45.924825,0.365262,4.249677,0.465517,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
85,0.938598,10.403142,29.294118,32.352941,0.472222,1.957646,0.555556,1,1
0,0,0,0,0,0,0,0,0,1
30,0.861602,6.180387,32.4,30.566667,0.666667,1.205,0.555556,1,1
63,0.973036,8.956232,28.15873,33.507937,0.302885,1.176635,0.8125,1,1
315,0.932745,20.026744,28.038095,47.907937,0.336538,3.107665,0.722222,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
25,0.86535,5.641896,28.24,34.2,0.714286,0.927623,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
34,0.954311,6.579525,31.235294,31.852941,0.425,1.005594,0.8,1,1
43,0.957555,7.399277,31.604651,29.395349,0.398148,1.422841,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,31.5,32.5,1,0.31831,1,1,1
4,0,2.256758,45.5,57.5,1,0.31831,1,1,1
264,0.859769,18.333991,44.996212,39.768939,0.375,2.851075,0.6875,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
230,0.883566,17.112717,29.8,41.356522,0.247845,3.310086,0.90625,1,1
18,0.749028,4.787307,31.5,31.888889,0.75,0.824554,0.666667,1,1
110,0.984963,11.834541,26.854545,27.736364,0.277778,2.420267,0.818182,1,1
22,0.949394,5.292567,31.863636,32.954545,0.814815,1.049733,0.333333,1,1
80,0.984973,10.09253,23.7,35.7875,0.266667,2.505109,0.75,1,1
0,0,0,0,0,0,0,0,0,1
9,0.694588,3.385138,33.666667,32.888889,0.75,0.600731,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
264,0.842708,18.333991,41.837121,38.212121,0.243318,5.965661,0.885714,1,1
5,0.816497,2.523133,32.8,31.6,0.833333,0.431532,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
5,0.816497,2.523133,32.2,31.6,0.833333,0.431532,0.666667,1,1
28,0.913879,5.970821,31.321429,31,0.622222,1.125424,0.555556,1,1
1120,0.744977,37.76279,43.438393,32.653571,0.394089,5.398996,0.844828,-1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
1035,0.69633,36.301555,32.411594,44.837681,0.370569,5.60359,0.859649,0,1
15,0.71318,4.370194,31.466667,33.666667,0.75,0.720878,0.8,1,1
805,0.688253,32.014963,27.501863,19.221118,0.28853,6.843231,0.725806,1,1
199,0.939187,15.917747,33.738693,35.150754,0.402834,1.98339,0.730769,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
11,0.942052,3.74241,32.454545,30.909091,0.55,0.881017,0.8,1,1
16,0.57735,4.513517,30.5,32,0.8,0.675823,0.8,1,1
26,0.245454,5.753627,32.653846,31.730769,0.722222,0.831782,1,1,1
802,0.856921,31.955252,31.861596,21.362843,0.308818,6.165779,0.924528,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
